Timestamp,IsSPI,ID,IsExtended,IsRemote,Length,D1,D2,D3,D4,D5,D6,D7,D8
7.114557,,404,,,2,4C,00,,,,,,
7.137041,,300,,,8,03,5A,64,5A,64,00,64,BE
7.137509,,301,,,3,1D,0E,00,,,,,
7.145806,,404,,,2,46,00,,,,,,
7.182562,,404,,,2,4D,00,,,,,,
7.187048,,300,,,8,03,5A,64,5A,64,00,64,AF
7.187512,,301,,,3,E8,0F,00,,,,,
7.20832,,404,,,2,50,00,,,,,,
7.237052,,300,,,8,03,5A,64,5A,64,00,64,30
7.237524,,301,,,3,E2,00,00,,,,,
7.239564,,404,,,2,02,00,,,,,,
7.270934,,404,,,2,0A,00,,,,,,
7.287058,,300,,,8,03,5A,64,5A,64,00,64,21
7.28753,,301,,,3,B3,01,00,,,,,
7.302067,,404,,,2,04,00,,,,,,
7.337064,,300,,,8,03,5A,64,5A,64,00,64,32
7.337528,,301,,,3,6B,02,00,,,,,
7.338992,,404,,,2,B0,01,,,,,,
7.36469,,404,,,2,B1,01,,,,,,
7.387066,,300,,,8,03,5A,64,5A,64,00,64,23
7.38753,,301,,,3,96,03,00,,,,,
7.393536,,3CB,,,B,,,,,,,,
7.437072,,300,,,8,03,5A,64,5A,64,00,64,34
7.437536,,301,,,3,03,04,00,,,,,
7.473733,,13DA7CE7,,,6,,,,,,,,
7.473984,,3E9,,,3,,,,,,,,
7.487078,,300,,,8,03,5A,64,5A,64,00,64,25
7.487542,,301,,,3,54,05,00,,,,,
7.49378,,3A6,,,E,,,,,,,,
7.537084,,300,,,8,03,5A,64,5A,64,00,64,36
7.537552,,301,,,3,F5,06,00,,,,,
7.587091,,300,,,8,03,5A,64,5A,64,00,64,27
7.587559,,301,,,3,B8,07,00,,,,,
7.637093,,300,,,8,03,5A,64,5A,64,00,64,B8
7.637561,,301,,,3,80,08,00,,,,,
7.687876,,300,,,8,03,5A,64,5A,64,00,64,A9
7.688344,,301,,,3,88,09,00,,,,,
7.737105,,300,,,8,03,5A,64,5A,64,00,64,BA
7.737569,,301,,,3,C6,0A,00,,,,,
7.787109,,300,,,8,03,5A,64,5A,64,00,64,AB
7.787573,,301,,,3,43,0B,00,,,,,
7.794567,,61CD364,,,F,,,,,,,,
7.837117,,300,,,8,03,5A,64,5A,64,00,64,BC
7.837581,,301,,,3,B5,0C,00,,,,,
7.874771,,1CB,,,7,,,,,,,,
7.887121,,300,,,8,03,5A,64,5A,64,00,64,AD
7.887585,,301,,,3,4E,0D,00,,,,,
7.894828,,2CB,,,7,,,,,,,,
7.937125,,300,,,8,03,5A,64,5A,64,00,64,BE
7.937593,,301,,,3,1D,0E,00,,,,,
7.98713,,300,,,8,03,5A,64,5A,64,00,64,AF
7.988098,,301,,,3,E8,0F,00,,,,,
8.037135,,300,,,8,03,5A,64,5A,64,00,64,30
8.037607,,301,,,3,E2,00,00,,,,,
8.08714,,300,,,8,03,5A,64,5A,64,00,64,21
8.087612,,301,,,3,B3,01,00,,,,,
8.137148,,300,,,8,03,5A,64,5A,64,00,64,32
8.137612,,301,,,3,6B,02,00,,,,,
8.187154,,300,,,8,03,5A,64,5A,64,00,64,23
8.187618,,301,,,3,96,03,00,,,,,
8.237155,,300,,,8,03,5A,64,5A,64,00,64,34
8.237619,,301,,,3,03,04,00,,,,,
8.287163,,300,,,8,03,5A,64,5A,64,00,64,25
8.287627,,301,,,3,54,05,00,,,,,
8.337166,,300,,,8,03,5A,64,5A,64,00,64,36
8.337634,,301,,,3,F5,06,00,,,,,
8.387171,,300,,,8,03,5A,64,5A,64,00,64,27
8.387639,,301,,,3,B8,07,00,,,,,
8.437178,,300,,,8,03,5A,64,5A,64,00,64,B8
8.437646,,301,,,3,80,08,00,,,,,
8.487183,,300,,,8,03,5A,64,5A,64,00,64,A9
8.487651,,301,,,3,88,09,00,,,,,
8.537187,,300,,,8,03,5A,64,5A,64,00,64,BA
8.537651,,301,,,3,C6,0A,00,,,,,
8.587193,,300,,,8,03,5A,64,5A,64,00,64,AB
8.587657,,301,,,3,43,0B,00,,,,,
8.637197,,300,,,8,03,5A,64,5A,64,00,64,BC
8.637661,,301,,,3,B5,0C,00,,,,,
8.68798,,300,,,8,03,5A,64,5A,64,00,64,AD
8.688444,,301,,,3,4E,0D,00,,,,,
8.737211,,300,,,8,03,5A,64,5A,64,00,64,BE
8.737679,,301,,,3,1D,0E,00,,,,,
8.787216,,300,,,8,03,5A,64,5A,64,00,64,AF
8.78768,,301,,,3,E8,0F,00,,,,,
8.837221,,300,,,8,03,5A,64,5A,64,00,64,30
8.837693,,301,,,3,E2,00,00,,,,,
8.887225,,300,,,8,03,5A,64,5A,64,00,64,21
8.887697,,301,,,3,B3,01,00,,,,,
8.937231,,300,,,8,03,5A,64,5A,64,00,64,32
8.937695,,301,,,3,6B,02,00,,,,,
8.987235,,300,,,8,03,5A,64,5A,64,00,64,23
8.988203,,301,,,3,96,03,00,,,,,
9.037239,,300,,,8,03,5A,64,5A,64,00,64,34
9.037703,,301,,,3,03,04,00,,,,,
9.087244,,300,,,8,03,5A,64,5A,64,00,64,25
9.087708,,301,,,3,54,05,00,,,,,
9.13725,,300,,,8,03,5A,64,5A,64,00,64,36
9.137718,,301,,,3,F5,06,00,,,,,
9.187256,,300,,,8,03,5A,64,5A,64,00,64,27
9.187724,,301,,,3,B8,07,00,,,,,
9.237262,,300,,,8,03,5A,64,5A,64,00,64,B8
9.23773,,301,,,3,80,08,00,,,,,
9.287265,,300,,,8,03,5A,64,5A,64,00,64,A9
9.287733,,301,,,3,88,09,00,,,,,
9.337273,,300,,,8,03,5A,64,5A,64,00,64,BA
9.337737,,301,,,3,C6,0A,00,,,,,
9.387276,,300,,,8,03,5A,64,5A,64,00,64,AB
9.38774,,301,,,3,43,0B,00,,,,,
9.437281,,300,,,8,03,5A,64,5A,64,00,64,BC
9.437745,,301,,,3,B5,0C,00,,,,,
9.487288,,300,,,8,03,5A,64,5A,64,00,64,AD
9.487752,,301,,,3,4E,0D,00,,,,,
9.537293,,300,,,8,03,5A,64,5A,64,00,64,BE
9.537761,,301,,,3,1D,0E,00,,,,,
9.587296,,300,,,8,03,5A,64,5A,64,00,64,AF
9.58776,,301,,,3,E8,0F,00,,,,,
9.637302,,300,,,8,03,5A,64,5A,64,00,64,30
9.637774,,301,,,3,E2,00,00,,,,,
9.688086,,300,,,8,03,5A,64,5A,64,00,64,21
9.688558,,301,,,3,B3,01,00,,,,,
9.737314,,300,,,8,03,5A,64,5A,64,00,64,32
9.737778,,301,,,3,6B,02,00,,,,,
9.787321,,300,,,8,03,5A,64,5A,64,00,64,23
9.787785,,301,,,3,96,03,00,,,,,
9.837515,,300,,,8,03,5A,64,5A,64,00,64,34
9.837979,,301,,,3,03,04,00,,,,,
9.887328,,300,,,8,03,5A,64,5A,64,00,64,25
9.887792,,301,,,3,54,05,00,,,,,
9.937334,,300,,,8,03,5A,64,5A,64,00,64,36
9.937802,,301,,,3,F5,06,00,,,,,
9.987339,,300,,,8,03,5A,64,5A,64,00,64,27
9.987807,,301,,,3,B8,07,00,,,,,
10.037346,,300,,,8,03,5A,64,5A,64,00,64,B8
10.037814,,301,,,3,80,08,00,,,,,
10.087351,,300,,,8,03,5A,64,5A,64,00,64,A9
10.087819,,301,,,3,88,09,00,,,,,
10.100529,,7B8,,,4,,,,,,,,
10.100719,,167,,,B,,,,,,,,
10.137357,,300,,,8,03,5A,64,5A,64,00,64,BA
10.137821,,301,,,3,C6,0A,00,,,,,
10.18736,,300,,,8,03,5A,64,5A,64,00,64,AB
10.187824,,301,,,3,43,0B,00,,,,,
10.237366,,300,,,8,03,5A,64,5A,64,00,64,BC
10.23783,,301,,,3,B5,0C,00,,,,,
10.287373,,300,,,8,03,5A,64,5A,64,00,64,AD
10.287837,,301,,,3,4E,0D,00,,,,,
10.337375,,300,,,8,03,5A,64,5A,64,00,64,BE
10.337843,,301,,,3,1D,0E,00,,,,,
10.387383,,300,,,8,03,5A,64,5A,64,00,64,AF
10.387847,,301,,,3,E8,0F,00,,,,,
10.437386,,300,,,8,03,5A,64,5A,64,00,64,30
10.437858,,301,,,3,E2,00,00,,,,,
