Timestamp,IsSPI,ID,IsExtended,IsRemote,Length,D1,D2,D3,D4,D5,D6,D7,D8
8.571058,,301,,,3,6B,02,00,,,,,
8.620598,,300,,,8,03,A5,64,5A,64,00,64,63
8.621062,,301,,,3,96,03,00,,,,,
8.670601,,300,,,8,03,A5,64,5A,64,00,64,74
8.671065,,301,,,3,03,04,00,,,,,
8.720609,,300,,,8,03,A5,64,5A,64,00,64,65
8.721073,,301,,,3,54,05,00,,,,,
8.770612,,300,,,8,03,A5,64,5A,64,00,64,76
8.771084,,301,,,3,F5,06,00,,,,,
8.82062,,300,,,8,03,A5,64,5A,64,00,64,67
8.821088,,301,,,3,B8,07,00,,,,,
8.870626,,300,,,8,03,A5,64,5A,64,00,64,F8
8.871094,,301,,,3,80,08,00,,,,,
8.920633,,300,,,8,03,A5,64,5A,64,00,64,E9
8.921101,,301,,,3,88,09,00,,,,,
8.970633,,300,,,8,03,A5,64,5A,64,00,64,FA
8.971101,,301,,,3,C6,0A,00,,,,,
9.013943,,404,,,2,4A,00,,,,,,
9.02169,,300,,,8,03,A5,64,5A,64,00,64,EB
9.02229,,301,,,3,43,0B,00,,,,,
9.044023,,404,,,2,02,30,,,,,,
9.070919,,300,,,8,03,A5,64,5A,64,00,64,FC
9.071391,,301,,,3,B5,0C,00,,,,,
9.080436,,404,,,2,44,00,,,,,,
9.106533,,404,,,2,01,00,,,,,,
9.121124,,300,,,8,03,A5,64,5A,64,00,64,ED
9.121588,,301,,,3,4E,0D,00,,,,,
9.137781,,404,,,2,A3,01,,,,,,
9.169027,,404,,,2,20,00,,,,,,
9.171109,,300,,,8,03,A5,64,5A,64,00,64,FE
9.171585,,301,,,3,1D,0E,00,,,,,
9.200283,,404,,,2,21,00,,,,,,
9.221104,,300,,,8,03,A5,64,5A,64,00,64,EF
9.221572,,301,,,3,E8,0F,00,,,,,
9.236589,,404,,,2,22,00,,,,,,
9.262788,,404,,,2,23,00,,,,,,
9.271087,,300,,,8,03,A5,64,5A,64,00,64,70
9.271559,,301,,,3,E2,00,00,,,,,
9.294061,,404,,,2,24,00,,,,,,
9.321085,,300,,,8,03,A5,64,5A,64,00,64,61
9.321549,,301,,,3,B3,01,00,,,,,
9.325746,,404,,,2,25,00,,,,,,
9.35655,,404,,,2,26,00,,,,,,
9.371071,,300,,,8,03,A5,64,5A,64,00,64,72
9.371535,,301,,,3,6B,02,00,,,,,
9.393478,,404,,,2,27,00,,,,,,
9.419041,,404,,,2,4C,00,,,,,,
9.421067,,300,,,8,03,A5,64,5A,64,00,64,63
9.421531,,301,,,3,96,03,00,,,,,
9.450294,,404,,,2,46,00,,,,,,
9.471052,,300,,,8,03,A5,64,5A,64,00,64,74
9.471516,,301,,,3,03,04,00,,,,,
9.481557,,404,,,2,4D,00,,,,,,
9.512797,,404,,,2,50,00,,,,,,
9.521879,,300,,,8,03,A5,64,5A,64,00,64,65
9.522343,,301,,,3,54,05,00,,,,,
9.548946,,404,,,2,02,00,,,,,,
9.571698,,300,,,8,03,A5,64,5A,64,00,64,76
9.57217,,301,,,3,F5,06,00,,,,,
9.575303,,404,,,2,0A,00,,,,,,
9.606605,,404,,,2,04,00,,,,,,
9.621704,,300,,,8,03,A5,64,5A,64,00,64,67
9.622172,,301,,,3,B8,07,00,,,,,
9.637804,,404,,,2,B0,01,,,,,,
9.669105,,404,,,2,B1,01,,,,,,
9.671707,,300,,,8,03,A5,64,5A,64,00,64,F8
9.672175,,301,,,3,80,08,00,,,,,
9.721714,,300,,,8,03,A5,64,5A,64,00,64,E9
9.722182,,301,,,3,88,09,00,,,,,
9.771719,,300,,,8,03,A5,64,5A,64,00,64,FA
9.772187,,301,,,3,C6,0A,00,,,,,
9.821722,,300,,,8,03,A5,64,5A,64,00,64,EB
9.822186,,301,,,3,43,0B,00,,,,,
9.87173,,300,,,8,03,A5,64,5A,64,00,64,FC
9.872202,,301,,,3,B5,0C,00,,,,,
9.921733,,300,,,8,03,A5,64,5A,64,00,64,ED
9.922197,,301,,,3,4E,0D,00,,,,,
9.971739,,300,,,8,03,A5,64,5A,64,00,64,FE
9.972215,,301,,,3,1D,0E,00,,,,,
10.023523,,300,,,8,03,A5,64,5A,64,00,64,EF
10.023991,,301,,,3,E8,0F,00,,,,,
10.072752,,300,,,8,03,A5,64,5A,64,00,64,70
10.073224,,301,,,3,E2,00,00,,,,,
10.122756,,300,,,8,03,A5,64,5A,64,00,64,61
10.12322,,301,,,3,B3,01,00,,,,,
10.172761,,300,,,8,03,A5,64,5A,64,00,64,72
10.173225,,301,,,3,6B,02,00,,,,,
10.222765,,300,,,8,03,A5,64,5A,64,00,64,63
10.223229,,301,,,3,96,03,00,,,,,
10.272771,,300,,,8,03,A5,64,5A,64,00,64,74
10.273235,,301,,,3,03,04,00,,,,,
10.322778,,300,,,8,03,A5,64,5A,64,00,64,65
10.323242,,301,,,3,54,05,00,,,,,
