name,type,start_time,duration,"identifier","extended","num_data_bytes","RemoteFrame","remote_frame","crc","ack","data"
"CAN","data_field",1.086696,0.000028,,,,,,,,0x64
"CAN","data_field",1.086728,0.000028,,,,,,,,0x25
"CAN","crc_field",1.08676,0.000056,,,,,,0x00000000000022C8,,
"CAN","ack_field",1.086824,0.000004,,,,,,,true,
"CAN","identifier_field",1.086876,0.000056,0x0000000000000301,,,,,,,
"CAN","control_field",1.086936,0.000016,,,0x0000000000000003,,,,,
"CAN","data_field",1.086956,0.000028,,,,,,,,0x54
"CAN","data_field",1.086988,0.000032,,,,,,,,0x05
"CAN","data_field",1.087024,0.000032,,,,,,,,0x00
"CAN","crc_field",1.08706,0.000056,,,,,,0x000000000000342C,,
"CAN","ack_field",1.087124,0.000004,,,,,,,true,
"CAN","identifier_field",1.136416,0.00006,0x0000000000000300,,,,,,,
"CAN","control_field",1.13648,0.000012,,,0x0000000000000008,,,,,
"CAN","data_field",1.136496,0.000032,,,,,,,,0x03
"CAN","data_field",1.136532,0.000028,,,,,,,,0x5A
"CAN","data_field",1.136564,0.000028,,,,,,,,0x64
"CAN","data_field",1.136596,0.000028,,,,,,,,0x5A
"CAN","data_field",1.136628,0.000028,,,,,,,,0x64
"CAN","data_field",1.13666,0.000032,,,,,,,,0x00
"CAN","data_field",1.1367,0.000028,,,,,,,,0x64
